city,zipcode,property_type,room_type,bed_type,location_group,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,price_per_accommodation
105,34,1,2,5,17,40.83750036,-73.94104206,1.0,1.0,1.0,1.0,40.0,364.0,40.0
105,29,11,1,5,14,40.77374556,-73.95265845,16.0,6.0,5.0,16.0,1250.0,301.0,78.125
105,15,1,1,5,11,40.72295833,-74.00770071,3.0,1.0,1.0,1.0,150.0,257.0,50.0
105,21,1,1,5,14,40.76819705,-73.94900028,1.0,1.0,1.0,1.0,95.0,153.0,95.0
105,12,1,1,5,11,40.74065061,-73.99374565,6.0,2.5,2.0,3.0,495.0,365.0,82.5
146,42,1,2,5,18,40.85887508,-73.92886263,3.0,1.0,1.0,1.0,69.0,345.0,23.0
33,118,11,2,5,12,40.68908469,-73.92893181,2.0,1.0,1.0,1.0,250.0,365.0,125.0
105,7,1,1,5,11,40.70687113,-74.0069918,2.0,1.0,0.0,1.0,150.0,109.0,75.0
33,110,1,3,5,11,40.67422655,-73.94777447,3.0,1.0,1.0,2.0,60.0,363.0,20.0
33,114,1,1,5,11,40.68437727,-73.9776636,4.0,1.0,1.0,1.0,200.0,365.0,50.0
105,35,1,2,5,17,40.84467481,-73.9359078,2.0,1.0,1.0,1.0,70.0,365.0,35.0
33,129,1,2,5,12,40.69118106,-73.91309394,2.0,1.0,1.0,1.0,50.0,69.0,25.0
33,113,1,2,5,11,40.67586756,-73.94805265,2.0,1.0,1.0,1.0,50.0,136.0,25.0
105,42,1,1,5,17,40.85714444,-73.93208803,3.0,1.0,1.0,1.0,120.0,358.0,40.0
105,17,1,1,5,11,40.74564574,-73.98127162,3.0,1.0,1.0,2.0,150.0,229.0,50.0
33,118,1,1,5,12,40.69836503,-73.92990976,2.0,1.0,0.0,2.0,95.0,0.0,47.5
33,113,1,1,5,11,40.67209582,-73.95371628,2.0,1.0,1.0,1.0,110.0,1.0,55.0
105,13,1,1,5,11,40.73751327,-73.99472375,2.0,1.0,1.0,1.0,250.0,365.0,125.0
105,12,1,2,5,11,40.73619989,-73.98097073,4.0,1.0,1.0,2.0,180.0,327.0,45.0
105,14,1,1,5,11,40.72761197,-74.00651238,2.0,1.0,0.0,1.0,275.0,365.0,137.5
33,103,9,3,5,11,40.7045087,-73.93845693,3.0,1.0,1.0,3.0,55.0,298.0,18.333333333333332
33,110,11,2,5,11,40.67191867,-73.94741153,4.0,1.0,1.0,3.0,40.0,362.0,10.0
33,103,1,2,5,11,40.70671406,-73.94119146,1.0,1.0,1.0,1.0,50.0,365.0,50.0
105,47,1,1,5,14,40.77008714,-73.94927565,2.0,1.0,1.0,1.0,129.0,1.0,64.5
105,26,1,2,5,14,40.80188961,-73.96494281,2.0,1.0,1.0,1.0,85.0,294.0,42.5
33,126,1,1,5,8,40.63456783,-73.97116866,2.0,1.0,1.0,1.0,120.0,358.0,60.0
120,95,1,2,5,15,40.7768971,-73.90880811,3.0,1.0,1.0,1.0,55.0,363.0,18.333333333333332
33,127,1,1,5,11,40.67950155,-74.00999594,5.0,1.0,2.0,2.0,225.0,362.0,45.0
105,17,1,1,5,11,40.74222673,-73.98242843,3.0,1.0,1.0,2.0,200.0,361.0,66.66666666666667
33,102,14,1,5,11,40.69656813,-73.96686395,2.0,1.0,1.0,1.0,100.0,290.0,50.0
33,118,1,2,5,12,40.69883223,-73.92785988,1.0,1.5,1.0,1.0,65.0,206.0,65.0
105,14,1,1,5,11,40.72701438,-74.00053392,2.0,1.0,1.0,1.0,150.0,215.0,75.0
105,3,1,2,5,11,40.73043888,-73.98525653,2.0,1.0,1.0,1.0,89.0,365.0,44.5
33,118,1,1,5,12,40.6874555,-73.92581074,4.0,1.0,0.0,2.0,80.0,360.0,20.0
105,14,1,1,5,11,40.7270187,-73.99383703,2.0,1.0,1.0,1.0,175.0,7.0,87.5
128,77,1,2,5,18,40.88435789,-73.91267205,1.0,1.0,1.0,1.0,29.0,348.0,29.0
120,152,1,2,5,12,40.73857744,-73.87718076,2.0,2.0,1.0,1.0,120.0,365.0,60.0
124,153,1,1,5,12,40.73332737,-73.85608642,3.0,2.0,2.0,2.0,150.0,365.0,50.0
105,20,1,1,5,14,40.76454251,-73.9921758,4.0,1.0,1.0,1.0,295.0,3.0,73.75
105,6,1,1,5,11,40.70572517,-74.00995969,4.0,2.0,2.0,2.0,250.0,364.0,62.5
105,3,1,1,5,11,40.72986606,-73.98935244,3.0,1.0,1.0,2.0,300.0,27.0,100.0
105,27,1,2,5,14,40.79998954,-73.94750072,2.0,1.0,1.0,1.0,250.0,64.0,125.0
33,102,1,2,5,11,40.69198896,-73.97215926,2.0,1.0,1.0,2.0,154.0,365.0,77.0
33,118,11,2,5,12,40.69259904,-73.91939267,2.0,3.0,1.0,1.0,58.0,329.0,29.0
33,118,11,3,5,12,40.68495062,-73.92868706,6.0,1.0,1.0,6.0,35.0,365.0,5.833333333333333
33,108,14,2,5,11,40.7134595,-73.94482396,2.0,1.0,1.0,1.0,65.0,324.0,32.5
105,16,1,3,1,11,40.73366202,-74.00651494,2.0,1.0,1.0,1.0,80.0,363.0,40.0
105,13,1,1,5,11,40.73826396,-73.99931776,2.0,1.0,0.0,1.0,200.0,352.0,100.0
105,1,1,1,5,11,40.74805174,-73.99727515,4.0,1.0,1.0,1.0,350.0,10.0,87.5
105,28,1,1,5,14,40.81096951,-73.95843072,4.0,1.0,2.0,2.0,200.0,281.0,50.0
120,174,1,2,5,13,40.71216104,-73.79072401,2.0,1.0,1.0,1.0,212.0,365.0,106.0
105,32,1,2,5,14,40.82024225,-73.93799064,2.0,1.0,1.0,1.0,60.0,318.0,30.0
105,32,1,2,5,14,40.81927953,-73.95492412,3.0,1.0,1.0,2.0,55.0,365.0,18.333333333333332
105,16,1,1,5,11,40.73119057,-74.00614579,2.0,1.0,1.0,1.0,200.0,74.0,100.0
105,10,1,1,5,11,40.72698526,-73.97968592,2.0,1.0,1.0,1.0,110.0,283.0,55.0
33,102,1,1,5,11,40.68902342,-73.97220744,2.0,1.0,0.0,1.0,119.0,332.0,59.5
33,134,1,1,5,11,40.67411063,-73.96086894,3.0,2.0,1.0,2.0,200.0,364.0,66.66666666666667
120,153,1,1,5,12,40.73286771,-73.86089933,3.0,1.0,1.0,1.0,60.0,1.0,20.0
105,10,1,1,5,11,40.72320938,-73.98417871,4.0,1.0,2.0,2.0,120.0,1.0,30.0
33,108,1,1,5,11,40.71302664,-73.96890453,2.0,1.0,1.0,1.0,210.0,90.0,105.0
105,14,1,1,5,11,40.72469314,-73.99740787,4.0,1.0,2.0,2.0,400.0,365.0,100.0
33,103,14,2,5,11,40.69783304,-73.93674333,2.0,1.0,1.0,1.0,60.0,336.0,30.0
105,10,1,2,5,11,40.72850073,-73.98002959,2.0,2.0,1.0,1.0,375.0,365.0,187.5
105,28,1,1,5,14,40.81821847,-73.94094688,6.0,1.0,2.0,2.0,99.0,331.0,16.5
105,117,1,2,5,8,40.64826179,-74.00753343,3.0,1.0,1.0,1.0,40.0,185.0,13.333333333333334
33,119,1,1,5,11,40.73842314,-73.9531238,4.0,1.0,1.1356597680904155,2.0,249.0,365.0,62.25
105,20,1,2,5,14,40.76744036,-73.98738723,1.0,1.0,1.0,1.0,89.0,340.0,89.0
105,37,1,2,5,14,40.79763697,-73.94090341,6.0,2.0,1.0,2.0,145.0,365.0,24.166666666666668
105,3,1,2,5,11,40.72788016,-73.98871974,2.0,1.0,1.0,1.0,80.0,37.0,40.0
105,42,1,1,5,18,40.85440406,-73.93091153,2.0,1.0,2.0,2.0,185.0,67.0,92.5
120,163,1,2,5,12,40.70514486,-73.83297169,2.0,1.0,1.0,1.0,175.0,365.0,87.5
105,33,1,2,5,14,40.82352397,-73.95441038,2.0,1.0,1.0,1.0,55.0,365.0,27.5
33,99,1,2,5,11,40.69340538,-73.98258218,4.0,2.0,1.0,2.0,250.0,296.0,62.5
105,3,1,1,5,11,40.7314317,-73.98816929,4.0,1.0,2.0,2.0,215.0,252.0,53.75
105,47,1,1,5,14,40.77164057,-73.9573916,2.0,1.0,0.0,1.0,135.0,64.0,67.5
105,15,1,1,5,11,40.7238003,-74.0049765,2.0,1.0,0.0,1.0,110.0,84.0,55.0
33,134,1,1,5,11,40.68736933,-73.96594755,2.0,1.0,1.0,1.0,125.0,179.0,62.5
139,59,11,1,5,2,40.57880136,-74.1129452,4.0,1.0,2.0,2.0,200.0,365.0,50.0
105,29,1,1,5,14,40.76810244,-73.94874323,3.0,1.0,1.0,1.0,175.0,257.0,58.333333333333336
120,92,1,2,5,14,40.77073405,-73.93228768,1.0,1.0,1.0,1.0,55.0,335.0,55.0
105,10,1,1,5,11,40.72686469,-73.97969869,3.0,1.0,1.0,2.0,220.0,326.0,73.33333333333333
105,24,11,2,5,14,40.77333851,-73.98653318,1.0,1.0,1.0,1.0,90.0,335.0,90.0
105,33,1,2,5,14,40.82075694,-73.95516496,2.0,1.0,1.0,1.0,65.0,358.0,32.5
105,38,1,2,5,14,40.75943683,-73.99004616,1.0,1.0,1.0,1.0,96.0,310.0,96.0
105,3,1,1,5,11,40.72912574,-73.98849914,2.0,1.0,0.0,1.0,160.0,184.0,80.0
105,37,1,2,5,14,40.80716231,-73.94092372,2.0,1.0,1.0,1.0,60.0,70.0,30.0
105,36,1,2,5,18,40.86591348,-73.92860182,2.0,1.0,1.0,1.0,85.0,365.0,42.5
33,114,1,1,5,11,40.68798503,-73.97528975,4.0,1.0,0.0,1.0,150.0,257.0,37.5
105,3,1,1,5,11,40.72709246,-73.98524048,4.0,1.0,1.0,2.0,250.0,364.0,62.5
105,1,1,2,5,11,40.74394081,-73.9868378,1.0,1.0,1.0,1.0,89.0,57.0,89.0
105,38,1,1,5,14,40.76198856,-73.99537774,3.0,1.0,1.0,1.0,550.0,118.0,183.33333333333334
105,20,1,1,5,14,40.76228443,-73.98918467,2.0,1.0,1.0,1.0,200.0,1.0,100.0
105,19,1,2,5,14,40.752264,-73.98337734,3.0,1.0,1.0,2.0,125.0,349.0,41.666666666666664
33,123,1,2,1,8,40.65272192,-73.96006138,2.0,1.0,1.0,1.0,70.0,365.0,35.0
105,21,1,1,5,14,40.77162271,-73.96157013,4.0,1.0,1.0,1.0,215.0,345.0,53.75
105,33,1,2,5,14,40.82239907,-73.94786136,2.0,1.0,1.0,1.0,80.0,355.0,40.0
105,2,1,2,5,11,40.71444546,-73.9912072,2.0,1.0,1.0,1.0,150.0,13.0,75.0
33,133,1,1,5,12,40.70771194,-73.92203618,6.0,1.0,2.0,3.0,235.0,357.0,39.166666666666664
138,161,11,2,5,10,40.66353525,-73.74634276,3.0,1.0,1.0,1.0,60.0,365.0,20.0
33,134,11,1,5,11,40.68391137,-73.96200746,7.0,2.5,4.0,5.0,500.0,182.0,71.42857142857143
33,113,1,2,5,11,40.67371084,-73.94578311,1.0,1.1162872739425898,1.0,1.0,55.0,216.0,55.0
105,28,1,1,5,14,40.80481087,-73.94794454,2.0,1.1162872739425898,1.0,2.0,110.0,365.0,55.0
105,7,1,1,5,11,40.70551391,-74.00942245,4.0,1.0,1.0,2.0,200.0,356.0,50.0
33,132,11,2,5,9,40.62800446,-73.90225251,2.0,1.0,1.0,1.0,47.0,363.0,23.5
105,10,15,1,5,11,40.72482468,-73.98097482,2.0,1.0,1.0,1.0,90.0,265.0,45.0
105,39,1,1,5,14,40.81951452,-73.93672161,3.0,1.0,1.0,1.0,175.0,307.0,58.333333333333336
139,54,11,2,5,7,40.64744713,-74.09027036,5.0,1.5,1.0,2.0,89.0,365.0,17.8
33,113,1,1,5,11,40.67259362,-73.95489131,3.0,1.0,2.0,2.0,175.0,359.0,58.333333333333336
33,113,1,2,4,11,40.67618961,-73.94739739,2.0,1.0,1.0,1.0,70.0,365.0,35.0
105,28,1,1,5,14,40.81502197,-73.9583264,2.0,1.0,1.0,1.0,300.0,365.0,150.0
105,14,11,1,5,11,40.72807664,-74.00262407,3.0,1.0,0.0,1.0,180.0,33.0,60.0
105,1,1,2,5,14,40.7492693,-73.98493076,1.0,1.0,1.0,1.0,80.0,365.0,80.0
33,114,2,2,5,11,40.68644814,-73.97538024,6.0,1.1162872739425898,1.0,4.0,120.0,355.0,20.0
33,108,1,1,5,11,40.7100115,-73.96551936,4.0,2.0,1.0,2.0,225.0,341.0,56.25
105,40,1,1,5,11,40.70753883,-74.00758099,2.0,1.0,0.0,1.0,200.0,252.0,100.0
105,30,1,1,5,14,40.79258034,-73.94548154,2.0,1.0,1.0,1.0,125.0,304.0,62.5
33,113,1,1,5,11,40.6865594,-73.95348127,10.0,1.0,2.0,7.0,109.0,328.0,10.9
105,3,1,1,5,11,40.72602725,-73.98751205,5.0,1.0,2.0,1.0,99.0,329.0,19.8
105,15,1,1,5,11,40.71904526,-73.99676504,5.0,1.0,2.0,2.0,199.0,237.0,39.8
105,14,1,1,5,11,40.72346521,-73.99710809,5.0,1.0,2.0,2.0,280.0,318.0,56.0
33,113,1,2,5,11,40.68131369,-73.94112772,2.0,1.0,1.0,1.0,85.0,361.0,42.5
105,25,1,1,5,14,40.78939255,-73.97304726,2.0,1.0,1.0,1.0,245.0,1.0,122.5
105,2,1,1,5,11,40.71832963,-73.98718808,2.0,1.0,1.0,1.0,225.0,365.0,112.5
105,24,1,2,4,14,40.77284713,-73.9861961,1.0,1.0,1.0,1.0,125.0,363.0,125.0
105,2,1,2,5,11,40.7173516,-73.99367761,2.0,1.0,1.0,1.0,85.0,365.0,42.5
105,10,1,2,5,11,40.73210944,-73.97474588,2.0,1.0,1.0,2.0,120.0,1.0,60.0
105,16,1,1,5,11,40.73610889,-74.00456246,2.0,1.0,1.0,1.0,295.0,259.0,147.5
33,129,1,2,5,12,40.68315044,-73.93100532,2.0,1.0,1.0,2.0,62.0,365.0,31.0
105,38,1,1,5,14,40.76026855,-73.98895311,8.0,1.0,3.0,4.0,300.0,291.0,37.5
33,118,11,2,5,12,40.68952163,-73.92645736,2.0,1.0,1.0,1.0,65.0,363.0,32.5
33,119,1,1,5,11,40.72229867,-73.94621812,3.0,1.0,1.0,1.0,100.0,2.0,33.333333333333336
105,15,1,1,5,11,40.71565861,-73.99874674,5.0,1.0,2.0,2.0,130.0,365.0,26.0
105,7,1,1,5,11,40.70480539,-74.00945246,2.0,1.0,1.0,2.0,140.0,0.0,70.0
105,3,1,1,5,11,40.72828036,-73.98801162,2.0,1.0,1.0,1.0,170.0,183.0,85.0
105,7,1,1,5,11,40.70600922,-74.00988523,2.0,1.0,1.0,1.0,350.0,10.0,175.0
139,54,11,1,5,7,40.64091782,-74.09781975,16.0,0.0,8.0,16.0,700.0,359.0,43.75
105,33,1,1,5,17,40.82820232,-73.94671563,2.0,1.0,1.0,1.0,100.0,285.0,50.0
120,93,1,2,5,15,40.76605423,-73.91521737,2.0,1.0,1.0,1.0,79.0,365.0,39.5
105,49,1,1,5,14,40.77776485,-73.94433758,2.0,1.0,1.0,1.0,175.0,277.0,87.5
33,99,1,2,5,11,40.68661535,-73.98563914,3.0,1.1162872739425898,1.0,1.0,78.0,365.0,26.0
140,54,11,2,5,7,40.64876608,-74.08387344,5.0,1.0,1.0,3.0,79.0,344.0,15.8
33,122,1,1,5,8,40.66320481,-73.95633946,6.0,1.0,2.0,4.0,130.0,91.0,21.666666666666668
105,10,1,1,5,11,40.72800269,-73.98443222,3.0,1.0,0.0,1.0,119.0,321.0,39.666666666666664
105,47,1,1,5,14,40.77179389,-73.94994469,3.0,1.0,1.0,1.0,195.0,365.0,65.0
33,136,1,2,5,11,40.71260903,-73.9648053,2.0,1.0,1.0,1.0,89.0,346.0,44.5
105,16,1,1,5,11,40.73394567,-74.00684252,3.0,1.0,1.0,1.0,250.0,364.0,83.33333333333333
105,2,1,2,5,11,40.71581972,-73.98944607,2.0,1.0,1.0,1.0,135.0,88.0,67.5
105,25,1,1,5,14,40.78227572,-73.97268554,3.0,1.0,1.0,1.0,175.0,153.0,58.333333333333336
139,59,11,2,5,2,40.57301547,-74.09542541,2.0,1.0,1.0,1.0,55.0,365.0,27.5
33,133,14,2,5,12,40.7100618,-73.92181288,6.0,1.0,1.0,3.0,89.0,272.0,14.833333333333334
105,3,1,1,5,11,40.73492413,-73.98910259,7.0,1.0,2.0,3.0,455.0,322.0,65.0
105,19,1,1,5,14,40.75626503,-73.99556495,3.0,1.0,1.0,2.0,140.0,357.0,46.666666666666664
105,30,1,1,5,14,40.79010726,-73.94250776,6.0,1.0,2.0,3.0,170.0,308.0,28.333333333333332
105,16,1,1,5,11,40.73409175,-74.00610976,2.0,1.0,0.0,1.0,180.0,365.0,90.0
33,119,1,1,5,11,40.72919093,-73.95837551,2.0,1.0,1.0,1.0,145.0,55.0,72.5
105,36,1,2,5,18,40.86741278,-73.92796662,4.0,1.0,1.0,2.0,95.0,365.0,23.75
105,20,1,1,5,14,40.76479393,-73.98786183,6.0,2.0,2.0,3.0,280.0,328.0,46.666666666666664
105,38,1,1,5,14,40.76223263,-73.98734885,3.0,1.0,1.0,1.0,345.0,112.0,115.0
105,3,1,2,5,11,40.73221214,-73.98300635,2.0,1.0,1.0,1.0,70.0,183.0,35.0
120,145,1,1,5,13,40.74035251,-73.78823844,3.0,1.0,1.0,2.0,125.0,365.0,41.666666666666664
105,33,1,2,5,14,40.82678416,-73.94919756,1.0,2.0,1.0,1.0,75.0,364.0,75.0
105,27,1,1,5,14,40.8047566,-73.95423249,4.0,1.0,1.0,1.0,90.0,365.0,22.5
139,58,1,1,5,7,40.61511019,-74.06761888,2.0,1.0,0.0,1.0,59.0,300.0,29.5
33,110,1,1,5,11,40.66997549,-73.94398544,6.0,1.0,1.0,2.0,95.0,350.0,15.833333333333334
105,16,1,1,5,11,40.73911203,-74.01043542,4.0,1.0,1.0,4.0,200.0,171.0,50.0
105,28,1,1,5,14,40.81297485,-73.9559861,2.0,1.0,1.0,1.0,99.0,364.0,49.5
105,15,1,1,5,11,40.72234779,-73.99543048,3.0,1.0,1.0,1.0,250.0,365.0,83.33333333333333
33,103,11,2,4,12,40.70165339,-73.92900359,1.0,1.0,1.0,1.0,95.0,365.0,95.0
105,33,1,2,5,14,40.82694886,-73.94708971,2.0,1.0,1.0,1.0,125.0,361.0,62.5
105,20,1,1,5,14,40.76678454,-73.98435042,3.0,1.0,1.0,1.0,200.0,365.0,66.66666666666667
33,113,11,1,5,11,40.67936962,-73.942722,5.0,1.0,3.0,3.0,115.0,91.0,23.0
105,10,1,2,5,11,40.72708877,-73.98274168,1.0,1.0,1.0,1.0,90.0,297.0,90.0
105,34,1,1,5,17,40.84124628,-73.9375087,4.0,1.0,1.1356597680904155,1.0,250.0,329.0,62.5
105,15,1,1,5,11,40.71511001,-74.00926044,4.0,2.0,2.0,3.0,550.0,186.0,137.5
105,28,1,1,5,14,40.81508733,-73.96018906,4.0,1.0,1.0,2.0,180.0,27.0,45.0
33,133,1,2,5,12,40.69686361,-73.9148005,2.0,1.5,1.0,1.0,80.0,365.0,40.0
120,138,11,2,5,16,40.76000407,-73.8111734,2.0,1.0,1.0,1.0,60.0,344.0,30.0
105,28,1,2,5,14,40.8069464,-73.96057125,1.0,1.0,1.0,1.0,70.0,45.0,70.0
105,28,11,2,5,14,40.80633492,-73.94629249,2.0,1.0,1.0,1.0,110.0,363.0,55.0
33,133,1,1,5,12,40.7071634,-73.9217094,3.0,1.0,0.0,2.0,75.0,126.0,25.0
105,26,1,1,5,14,40.80891319,-73.96508913,6.0,1.0,2.0,3.0,400.0,365.0,66.66666666666667
105,34,1,2,5,17,40.83530087,-73.94287616,1.0,1.0,1.0,1.0,50.0,365.0,50.0
105,9,1,1,5,11,40.71628918,-74.00457762,8.0,2.0,4.0,6.0,1750.0,327.0,218.75
33,133,1,1,5,12,40.70101587,-73.9275276,4.0,1.0,2.0,2.0,125.0,346.0,31.25
33,110,1,1,5,11,40.66951722,-73.94376941,8.0,1.0,2.0,2.0,180.0,343.0,22.5
33,119,14,2,5,11,40.73255517,-73.95564943,1.0,1.0,1.0,1.0,90.0,365.0,90.0
33,114,1,1,5,11,40.68939139,-73.98549531,6.0,1.0,2.0,4.0,180.0,176.0,30.0
120,154,1,1,3,12,40.72543039,-73.84373755,2.0,1.0,0.0,1.0,70.0,342.0,35.0
105,16,1,1,5,11,40.73711583,-74.003984,2.0,1.0,1.0,1.0,220.0,120.0,110.0
105,20,1,2,5,14,40.76521386,-73.98804317,2.0,1.0,1.0,1.0,89.0,9.0,44.5
105,34,1,2,5,17,40.83113774,-73.94146064,5.0,1.0,1.0,1.0,125.0,322.0,25.0
105,32,1,1,5,14,40.81694208,-73.9443858,3.0,1.0,1.0,1.0,120.0,9.0,40.0
105,34,1,1,5,17,40.8416393,-73.94166876,2.0,1.0,0.0,1.0,89.0,339.0,44.5
105,33,1,1,5,14,40.81908414,-73.95375536,4.0,1.0,1.0,2.0,135.0,167.0,33.75
33,134,1,1,5,11,40.67955642,-73.95753461,16.0,2.5,2.0,10.0,850.0,354.0,53.125
105,33,1,2,5,14,40.82440452,-73.95451332,2.0,1.0,1.0,1.0,41.0,224.0,20.5
120,174,2,2,5,13,40.71404208,-73.79090774,2.0,2.0,1.0,1.0,89.0,365.0,44.5
105,15,14,1,5,11,40.71927427,-74.00453489,8.0,2.0,3.0,3.0,550.0,161.0,68.75
33,119,1,2,5,11,40.72445364,-73.94687155,1.0,1.0,1.0,1.0,55.0,363.0,55.0
33,133,1,2,5,12,40.69331526,-73.90504421,2.0,1.0,1.0,1.0,60.0,365.0,30.0
105,38,1,2,5,14,40.75776116,-73.99339845,2.0,1.0,1.0,2.0,120.0,361.0,60.0
105,16,1,1,5,11,40.73434245,-74.00166123,2.0,1.0,0.0,1.0,127.0,106.0,63.5
33,122,1,1,5,8,40.66876758,-73.9590742,4.0,1.0,1.0,2.0,99.0,365.0,24.75
105,34,1,1,5,17,40.84327851,-73.94116701,4.0,1.0,1.0,3.0,150.0,362.0,37.5
105,33,1,2,5,14,40.82126913,-73.95421009,3.0,1.0,1.0,1.0,121.0,356.0,40.333333333333336
33,101,1,1,5,8,40.61487172,-73.98865689,2.0,1.0,2.0,2.0,100.0,336.0,50.0
33,118,1,2,5,12,40.68922183,-73.91693936,3.0,2.0,1.0,2.0,79.0,355.0,26.333333333333332
33,122,1,1,5,8,40.66770921,-73.95062443,3.0,1.0,2.0,1.0,125.0,365.0,41.666666666666664
105,34,1,2,5,17,40.83494965,-73.93928681,2.0,1.0,1.0,1.0,65.0,338.0,32.5
105,37,1,1,5,14,40.80121708,-73.93708502,4.0,1.0,1.0,2.0,80.0,35.0,20.0
105,30,1,1,5,14,40.78903044,-73.94915314,6.0,1.0,2.0,3.0,225.0,365.0,37.5
33,110,1,1,5,11,40.67847046,-73.94028362,2.0,1.0,1.0,2.0,90.0,211.0,45.0
33,113,11,2,5,11,40.67275636,-73.94890873,2.0,1.5,1.0,1.0,85.0,244.0,42.5
33,122,1,2,5,8,40.65706974,-73.96092393,1.0,1.0,1.0,1.0,50.0,363.0,50.0
33,119,1,2,5,11,40.72553347,-73.94571257,2.0,2.0,1.0,1.0,70.0,349.0,35.0
33,127,1,2,3,11,40.68546726,-73.99805816,3.0,1.0,1.0,1.0,108.0,336.0,36.0
21,118,11,1,5,12,40.69086745,-73.91797505,8.0,1.5,2.0,4.0,300.0,364.0,37.5
105,22,1,1,5,14,40.76020864,-73.96969004,3.0,1.0,1.0,2.0,224.0,365.0,74.66666666666667
105,33,1,2,5,17,40.82905923,-73.94702346,2.0,1.0,1.0,1.0,79.0,365.0,39.5
105,16,1,2,5,11,40.73104001,-74.00879111,2.0,1.0,1.0,1.0,195.0,363.0,97.5
63,154,1,1,5,12,40.72107483,-73.83938302,4.0,1.0,1.0,2.0,120.0,277.0,30.0
105,10,1,1,5,11,40.72736348,-73.9821152,3.0,1.0,1.0,1.0,149.0,259.0,49.666666666666664
105,12,1,1,5,11,40.73692818,-73.98975275,8.0,2.0,3.0,4.0,600.0,317.0,75.0
105,12,1,2,5,11,40.73891669,-73.98603079,2.0,1.0,1.0,1.0,120.0,187.0,60.0
105,6,1,2,5,11,40.7042825,-74.00952198,2.0,1.0,1.0,1.0,80.0,34.0,40.0
105,38,1,1,5,14,40.76193879,-73.99045016,2.0,1.0,1.0,1.0,170.0,346.0,85.0
33,131,1,1,5,3,40.5787842,-73.96503649,4.0,1.0,1.0,2.0,80.0,2.0,20.0
105,32,14,1,5,14,40.81720268,-73.94442421,2.0,1.0,1.0,3.0,125.0,222.0,62.5
105,132,1,2,5,11,40.70829387,-74.00728797,2.0,1.0,1.0,1.0,300.0,2.0,150.0
105,35,1,1,5,17,40.84840678,-73.93483026,4.0,1.0,0.0,2.0,120.0,365.0,30.0
105,12,1,1,5,11,40.7372909,-73.98359806,2.0,1.0,1.0,1.0,165.0,319.0,82.5
33,99,1,1,5,11,40.69123527,-73.99552889,2.0,1.0,1.0,1.0,180.0,363.0,90.0
33,129,1,1,5,11,40.68193706,-73.93618034,6.0,1.0,2.0,4.0,99.0,353.0,16.5
105,28,1,2,5,14,40.80882883,-73.95997055,3.0,1.0,1.0,2.0,75.0,342.0,25.0
105,27,1,1,5,14,40.79906509,-73.95361982,2.0,1.0,2.0,2.0,150.0,75.0,75.0
105,30,1,2,5,14,40.80188034,-73.94264107,2.0,1.0,1.0,1.0,80.0,365.0,40.0
105,1,1,1,5,14,40.75044984,-73.98309226,3.0,1.0,0.0,1.0,136.0,269.0,45.333333333333336
105,37,1,2,5,14,40.80675497,-73.9405771,1.0,2.0,1.0,1.0,60.0,275.0,60.0
33,119,1,2,5,11,40.72675688,-73.95501865,2.0,1.0,1.0,1.0,63.0,29.0,31.5
105,37,1,1,5,14,40.80020482,-73.94078993,4.0,1.0,1.0,2.0,160.0,363.0,40.0
55,149,1,1,5,15,40.76459244,-73.8818919,6.0,1.0,2.0,2.0,189.0,365.0,31.5
33,158,1,2,5,12,40.69095308,-73.90499815,2.0,1.0,1.0,1.0,99.0,365.0,49.5
105,30,1,1,5,14,40.78983651,-73.95201274,2.0,1.0,0.0,1.0,150.0,212.0,75.0
105,10,1,1,5,11,40.7305035,-73.98334666,2.0,1.0,1.0,1.0,185.0,154.0,92.5
120,151,1,2,5,15,40.75055313,-73.88817705,1.0,1.0,1.0,1.0,100.0,337.0,100.0
33,134,1,1,5,11,40.67174703,-73.96047972,2.0,1.0,1.0,1.0,99.0,359.0,49.5
33,133,1,1,5,12,40.6984847,-73.91082954,2.0,1.0,1.0,1.0,45.0,203.0,22.5
33,110,1,2,5,11,40.67292349,-73.94298546,2.0,1.0,1.0,1.0,60.0,20.0,30.0
120,174,1,1,5,13,40.70334189,-73.78243177,4.0,2.0,1.0,1.0,99.0,365.0,24.75
105,16,1,1,5,11,40.73509362,-74.00323172,3.0,1.0,1.0,1.0,250.0,280.0,83.33333333333333
33,113,1,1,5,11,40.6801477,-73.94957583,4.0,1.0,1.0,2.0,100.0,340.0,25.0
105,38,1,1,5,14,40.75868209,-73.98987333,2.0,1.0,1.0,1.0,175.0,85.0,87.5
105,35,1,3,5,17,40.84561051,-73.93346367,1.0,1.0,1.0,1.0,173.0,365.0,173.0
105,14,1,2,5,11,40.72172206,-74.00372464,2.0,1.0,1.0,1.0,130.0,357.0,65.0
33,119,1,1,5,11,40.72697172,-73.93920551,2.0,1.0,1.0,1.0,115.0,331.0,57.5
105,27,1,2,5,14,40.80582058,-73.95340281,2.0,1.0,1.0,1.0,95.0,270.0,47.5
33,134,1,1,5,11,40.67781904,-73.96034179,10.0,2.0,3.0,4.0,325.0,30.0,32.5
105,16,1,2,5,11,40.72985338,-74.00406919,2.0,1.0,1.0,1.0,120.0,94.0,60.0
105,20,1,1,5,14,40.76562624,-73.98401737,2.0,1.0,1.0,1.0,150.0,54.0,75.0
